17179,""
17180,""
17181,""
17182,""
17183,""
17184,""
17185,"[Basic Dye] Green Grape"
17186,"[Basic Dye] Green Gray"
17187,"[Basic Dye] Gray Savage"
17188,"[Basic Dye] Dry Forest"
17189,"[Basic Dye] Aspen Green"
17190,"[Basic Dye] Deep Dark Green"
17191,"[Basic Dye] Sand Yellow"
17192,"[Basic Dye] Dry Yellow"
17193,"[Basic Dye] Gray Green"
17194,"[Basic Dye] Greenish Brown"
17195,"[Basic Dye] Gray Green Yellow"
17196,"[Basic Dye] Lime Rock Yellow"
17197,"[Basic Dye] Light Yellow"
17198,"[Basic Dye] Mustard Yellow"
17199,"[Basic Dye] Greenish Bronze"
17200,"[Basic Dye] Real Yellow"
17201,"[Basic Dye] Caramel Yellow"
17202,"[Basic Dye] Ginger Bronze"
17203,"[Basic Dye] Light Green"
17204,"[Basic Dye] Forest Green"
17205,"[Basic Dye] Sprout Green"
17206,"[Basic Dye] Deep Savage Green"
17207,"[Basic Dye] Anti Light Forest"
17208,"[Basic Dye] Dark Apple Green"
17209,"[Basic Dye] Dry Green"
17210,"[Basic Dye] Light Apple Green"
17211,"[Basic Dye] Dry Green Tea"
17212,"[Basic Dye] Bright Forest"
17213,"[Basic Dye] Natural Lake Green"
17214,"[Basic Dye] Deep Lake Green"
17215,"[Basic Dye] Yellow Green"
17216,"[Basic Dye] Apple Green"
17217,"[Basic Dye] Green Banana"
17218,"[Basic Dye] Vivid Green"
17219,"[Basic Dye] Vivid Forest"
17220,"[Basic Dye] Amazon Green"
17221,"[Basic Dye] Dark Blue Green"
17222,"[Basic Dye] Silver Green"
17223,"[Basic Dye] Citrus Green"
17224,"[Basic Dye] Cold Green"
17225,"[Basic Dye] Dark Pickle"
17226,"[Basic Dye] Dark Seaweed"
17227,"[Basic Dye] Gray Blue"
17228,"[Basic Dye] Pistachio Green"
17229,"[Basic Dye] Slate Blue"
17230,"[Basic Dye] Dry Sage"
17231,"[Basic Dye] Green Stone"
17232,"[Basic Dye] Dark Slate"
17233,"[Basic Dye] Fern Green"
17234,"[Basic Dye] Olive Green"
17235,"[Basic Dye] Vivid Olive"
17236,"[Basic Dye] Deep Crocodile"
17237,"[Basic Dye] Apple Syrup Blue"
17238,"[Basic Dye] Deep Dark Sage"
17239,"[Basic Dye] Dark Gray Green"
17240,"[Basic Dye] Dark Gray Blue"
17241,"[Basic Dye] Dry Slate"
17242,"[Basic Dye] Deep Pistachio"
17243,"[Basic Dye] Cold Lake"
17244,"[Basic Dye] Deep Green Blue"
17245,"[Basic Dye] Gray Pistachio"
17246,"[Basic Dye] Gray Mint"
17247,"[Basic Dye] Gray Ocean"
17248,"[Basic Dye] Pastel Mint"
17249,"[Basic Dye] Deep Olive Green"
17250,"[Basic Dye] Deep Black Green"
17251,"[Basic Dye] Fruit Green"
17252,"[Basic Dye] Real Mint"
17253,"[Basic Dye] Gray Moss Green"
17254,"[Basic Dye] Savage Crocodile"
17255,"[Basic Dye] Bright Basil"
17256,"[Basic Dye] Beach Green"
17257,"[Basic Dye] Poison Blue"
17258,"[Basic Dye] Cool Shark Blue"
17259,"[Basic Dye]  Light Spiral Blue"
17260,"[Basic Dye] Deep Shark Gray"
17261,"[Basic Dye] Silver Blue"
17262,"[Basic Dye] Deep Sea Blue"
17263,"[Basic Dye] Light Blue"
17264,"[Basic Dye] Galaxy Light Blue"
17265,"[Basic Dye] Dark Sky Blue"
17266,"[Basic Dye] Ultra Gray Blue"
17267,"[Basic Dye] Matte Blue Gray"
17268,"[Basic Dye] Deep Sparkle Blue"
17269,"[Basic Dye] Ocean Blue"
17270,"[Basic Dye] Light Sky"
17271,"[Basic Dye] Medium Dark Blue"
17272,"[Basic Dye] Real Blue"
17273,"[Basic Dye] Vivid Matte Blue"
17274,"[Basic Dye] Dark Blue"
17275,"[Basic Dye] Croker Gray"
17276,"[Basic Dye] Gray Purple"
17277,"[Basic Dye] Deep Gray Purple"
17278,"[Basic Dye] Dark Viola"
17279,"[Basic Dye] Light Gray Viola"
17280,"[Basic Dye] Dry Lavender"
17281,"[Basic Dye] Gray Lavender"
17282,"[Basic Dye] Deep Purple"
17283,"[Basic Dye] Lakers Purple"
17284,"[Basic Dye] Dark Lilac"
17285,"[Basic Dye] Light Lilac"
17286,"[Basic Dye] Lavender"
17287,"[Basic Dye] White Lilac"
17288,"[Basic Dye] Teen Spirit Purple"
17289,"[Basic Dye] Deep Viola"
17290,"[Basic Dye] Real Lavender"
17291,"[Basic Dye] Sweet Gray Purple"
17292,"[Basic Dye] Blue Velvet"
17293,"[Basic Dye] Dusty Pink"
17294,"[Basic Dye] Imp Pink"
17295,"[Basic Dye] Light Cacao"
17296,"[Basic Dye] Ancient Pink"
17297,"[Basic Dye] Dark Powder Pink"
17298,"[Basic Dye] Red Hazelnut Purple"
17299,"[Basic Dye] Frozen Strawberry"
17300,"[Basic Dye] Frozen Raspberry"
17301,"[Basic Dye] Merry Pink"
17302,"[Basic Dye] Crystal Raspberry"
17303,"[Basic Dye] Dark Lavender"
17304,"[Basic Dye] Deep Dark Rosewood"
17305,"[Basic Dye] Flamingo Pink"
17306,"[Basic Dye] Scarlet Pink"
17307,"[Basic Dye] Deep Rose"
17308,"[Basic Dye] Viola Cheerypink"
17309,"[Basic Dye] Black Lilac"
17310,"[Basic Dye] Darkred Pink"
17311,"[Basic Dye] Bright Gray"
17312,"[Basic Dye] Snow White"
17313,"[Basic Dye] Blade Silver"
17314,"[Basic Dye] Dark Gray"
17315,"[Basic Dye] Deep Bronze"
17316,"[Basic Dye] Dark Black"
17317,"[Basic Dye] ??"
17318,"Bleach"
17319,"Merv's Palette (1 Day)"
17320,"Merv's Palette (7 Days)"
17321,"Merv's Palette (15 Days)"
17322,"Merv's Palette (30 Days)"
17323,"Merv's Palette (90 Days)"
17324,"Weight Limit +250LT"
17325,"Energy Tonic (XL)"
17326,"[Event] Awakened Skill Reset"
17327,"[Event] Merv's Palette (7 Days)"
17328,"Shining Pearl Blessing 10 Hr."
17329,"Arctic Rare Item Box"
17330,"[Event] Spooky Halloween Furniture Box"
17331,"[Event] Weight Limit +30LT"
17332,"Blessing of Kamasylve (30 Days)"
17333,"Blessing of Kamasylve (90 Days)"
17334,"Starter Box"
17335,"Play Box"
17336,"–"
17337,"Paquete de Valor (1 Día)"
17338,"Paquete de Valor (7 Días)"
17339,"Paquete de Valor (15 Días)"
17340,"Paquete de Valor (30 Días)"
17341,"Paquete de Valor (90 Días)"
17342,"Prime Package"
17343,"Legendary Package"
17344,"Prime Package I"
17345,"Legendary Package I"
17346,"Upgrade Edition l"
17347,"Upgrade Edition ll"
17348,"Tier-5 Horse Emblem Box"
17349,"Caja de Perlas - 300"
17350,"Caja de Perla - 600+20"
17351,"Value Pack (1 Day)"
17352,"Value Pack (7 Days)"
17353,"Value Pack (15 Days)"
17354,"Value Pack (30 Days)"
17355,"Value Pack (90 Days)"
17356,"Steel Toolset Package"
17357,"Traveler's Package"
17358,"Explorer's Package"
17359,"Conqueror's Package"
17360,"[Event] 7-Color Dye Box"
17361,"New Traveler's Package"
17362,"New Explorer's Package"
17363,"[Loyalty] Inventory +1 Expansion Coupon"
17364,"Traveler's Package III"
17365,"Explorer's Package III"
17366,"Caja de Perla - 900+40"
17367,"Caja de Perla - 1500+100"
17368,"Caja de Perla - 3000+300"
17369,"Limited Package l"
17370,"Upgrade Edition lll"
17371,"Caja de Perlas - 30 unidades"
17372,"Paquete de Contratos de Trabajadores Artesanos"
17373,"Paquete Legendario I"
17374,"Paquete de Mejora ll"
17375,"[Evento] Paquete de Valor (15 Días)"
17376,"Value Pack (75 Days)"
17378,"勇者無懼包III"
17379,"勇者無懼升級包II"
17380,"勇者無懼升級包III"
17381,"價值禮包(1日)"
17382,"價值禮包(7日)"
17383,"價值禮包(15日)"
17384,"價值禮包(30日)"
17385,"價值禮包(90日)"
17386,"勇者探索包 I"
17387,"勇者無懼包 I"
17388,"勇者探索包 II"
17389,"勇者無懼包 II"
17390,"勇者甦醒包"
17391,"升級包 I"
17392,"勇者無懼升級包"
17393,"Kydict Earring"
17394,"Kydict Mark (Eye)"
17395,"Kydict Mark (Mouth)"
17396,"Kydict Accessory Set (Eye, Mouth, Ear)"
17397,"Kydict Accessory Set (Eye, Mouth)"
17398,"Professional Worker Contract Bundle"
17399,"勇者探索升級包 II"
17400,"勇者無懼升級包 II"
17401,"プレミアムパッケージ(1日)"
17402,"プレミアムパッケージ(30日)"
17403,"[EV] プレミアムパッケージ(7日)"
17404,"プレミアムパッケージ(7日)"
17405,"Artisan Worker Contract Bundle"
17406,"True Dye Bundle"
17407,"Ljurik's Rare Item Box"
17408,"Tier-6 Horse Emblem Box (Male)"
17409,"Rare Item Box"
17410,"Tier-6 Horse Emblem Box (Female)"
17411,"[Event] Small Lucky Bag"
17412,"[Event] Grandpa Cron's Gift"
17413,"Inventory +16 Expansion Coupon"
17414,"Inventory +16 Expansion Coupon"
17415,"[Event] Scarecrow Mask"
17416,"Rare Item Box II"
17417,"Rare Item Box II"
17418,"プレミアムパッケージ(90日)"
17419,"エダナの宝箱II"
17420,"エダナの小箱II"
17421,"[이벤트] 밸류 패키지 (20일)"
17422,"[Event] Value Pack (20 Days)"
17423,"[Event] Blessing of Kamasylve (20 Days)"
17424,"[Ивент] Благословение Камасильва (20 д.)"
17425,"[Event] Sealed Book of Combat (20 Days)"
17426,"[Event] Book of Combat (20 Days)"
17427,"Набор Героя (20 дней)"
17428,"プレミアムパッケージ(20日)"
17429,"[活動]價值禮包(20日)"
17430,"펄 상자 - 320+20개"
17431,"パール箱 - 400個"
17432,"Сундук с жемчугом (1000 шт.)"
17433,"Pearl Box - 2000+40"
17434,"珍珠箱子-400個"
17435,"Caja de Perlas - 600+20"
17436,"[Evento] Paquete de Valor (20 Días)"
17437,"[DX] プレミアムパッケージ(30日)"
17438,"[DX] プレミアムパッケージ(90日)"
17439,"Shining Pearl Blessing 7 Hr"
17440,"珍珠箱子 - 200個"
17441,"Sealed Book of Combat (1 Day)"
17442,"Book of Combat (1 Day)"
17443,"Сундук редких ценностей Дубана"
17444,"Ларец из Зазеркалья"
17445,"Набор Героя (1 день)"
17446,"Набор Героя (7 д.)"
17447,"Набор Героя (15 дней)"
17448,"Набор Героя (30 дней)"
17449,"Набор Героя (60 дней)"
17450,"Набор Героя (90 дней)"
17451,"Набор раннего доступа #1"
17452,"Набор раннего доступа #2"
17453,"Набор раннего доступа #3"
17454,"Премиум (1 день)"
17455,"Премиум (7 д.)"
17456,"Премиум (30 дней)"
17457,"Премиум (60 дней)"
17458,"Премиум (90 дней)"
17459,"Набор Комфорт (1 день)"
17460,"Набор Комфорт (7 д.)"
17461,"Набор Комфорт (30 дней)"
17462,"Набор Комфорт (60 дней)"
17463,"Набор Комфорт (90 дней)"
17464,"Набор раннего доступа #4"
17465,"Премиум (15 дней)"
17466,"Набор Комфорт (15 дней)"
17467,"[Event] Gift Box"
17468,"[Warrior] Evergart Longsword"
17469,"[Warrior] Evergart Shield"
17470,"[Sorceress] Eckett Amulet"
17471,"[Sorceress] Eckett Talisman"
17472,"[Ranger] Cavaro Longbow"
17473,"[Ranger] Cavaro Dagger"
17474,"[Berserker] Khaled Axe"
17475,"[Berserker] Khaled Ornamental Knot"
17476,"[Tamer] Jegrina Shortsword"
17477,"[Tamer] Jegrina Trinket"
17478,"[Ивент] Благословение Камасильва (1 д.)"
17479,"[Ивент] Благословение Камасильва (7 д.)"
17480,"Благословение Камасильва (15 д.)"
17481,"[Musa] Lahr Arcien Blade"
17482,"[Musa] Lahr Arcien Horn Bow"
17483,"[Valkyrie] Cavaro Longsword"
17484,"[Valkyrie] Cavaro Shield"
17485,"[Wizard] Karlstein Staff"
17486,"[Wizard] Karlstein Dagger"
17487,"[Witch] Karlstein Staff"
17488,"[Witch] Karlstein Dagger"
17489,"Набор оружия раннего доступа"
17490,"Набор доп. оружия раннего доступа"
17491,"Сладкий попкорн"
17492,"Сладкий попкорн"
17493,"Сладкий попкорн"
17494,"Сладкий попкорн"
17495,"Блинчик"
17496,"Сундук удачи воина"
17497,"Сундук удачи ремесленника"
17498,"Сундук удачи путешественника"
17499,"Russia - Edana's Collection Box"
17500,"Pearl Box - 1120+100"
17501,"Energy Tonic (S)"
17502,"Energy Tonic (M)"
17503,"Energy Tonic (L)"
17504,"Inventory +1 Expansion Coupon"
17505,"Inventory +2 Expansion Coupon"
17506,"Inventory +3 Expansion Coupon"
17507,"Inventory +4 Expansion Coupon"
17508,"Inventory +5 Expansion Coupon"
17509,"Inventory +6 Expansion Coupon"
17510,"Inventory +7 Expansion Coupon"
17511,"Inventory +8 Expansion Coupon"
17512,"Velia Storage +1 Expansion Coupon"
17513,"Velia Storage +4 Expansion Coupon"
17514,"Velia Storage +8 Expansion Coupon"
17515,"Olvia Storage +1 Expansion Coupon"
17516,"Olvia Storage +4 Expansion Coupon"
17517,"Olvia Storage +8 Expansion Coupon"
17518,"Heidel Storage +1 Expansion Coupon"
17519,"Heidel Storage +4 Expansion Coupon"
17520,"Heidel Storage +8 Expansion Coupon"
17521,"Glish Storage +1 Expansion Coupon"
17522,"Glish Storage +4 Expansion Coupon"
17523,"Glish Storage +8 Expansion Coupon"
17524,"Calpheon City Storage +1 Expansion Coupon"
17525,"Calpheon City Storage +4 Expansion Coupon"
17526,"Calpheon City Storage +8 Expansion Coupon"
17527,"Keplan Storage +1 Expansion Coupon"
17528,"Keplan Storage +4 Expansion Coupon"
17529,"Keplan Storage +8 Expansion Coupon"
17530,"Trent Storage +1 Expansion Coupon"
17531,"Trent Storage +4 Expansion Coupon"
17532,"Trent Storage +8 Expansion Coupon"
17533,"Altinova Storage +1 Expansion Coupon"
17534,"Altinova Storage +4 Expansion Coupon"
17535,"Altinova Storage +8 Expansion Coupon"
17536,"Tarif Storage +1 Expansion Coupon"
17537,"Tarif Storage +4 Expansion Coupon"
17538,"Tarif Storage +8 Expansion Coupon"
17539,"Balenos Storage +1 Expansion Bundle"
17540,"Balenos Storage +4 Expansion Bundle"
17541,"Balenos Storage +8 Expansion Bundle"
17542,"Serendia Storage +1 Expansion Bundle"
17543,"Serendia Storage +4 Expansion Bundle"
17544,"Serendia Storage +8 Expansion Bundle"
17545,"Calpheon Storage +1 Expansion Bundle"
17546,"Calpheon Storage +4 Expansion Bundle"
17547,"Calpheon Storage +8 Expansion Bundle"
17548,"Mediah Storage +1 Expansion Bundle"
17549,"Mediah Storage +4 Expansion Bundle"
17550,"Mediah Storage +8 Expansion Bundle"
17551,"Appearance Change Coupon (1 Time)"
17552,"Appearance Change Coupon (30 Days)"
17553,"Weight Limit +50LT"
17554,"Weight Limit +100LT"
17555,"Item Brand Spell Stone"
17556,"Item Brand Removal Stone"
17557,"All Combat Skill Reset"
17558,"Partial Combat Skill Reset"
17559,"Mount Skill Change Coupon"
17560,"Extra Combat EXP Scroll"
17561,"Extra Skill EXP Scroll"
17562,"Extra Life EXP Scroll"
17563,"Extra Mount EXP Scroll"
17564,"Max HP Increase Scroll"
17565,"Max MP Increase Scroll"
17566,"Elion's Tear"
17567,"Elion's Blessing"
17568,"HP Potion (Extra Large)"
17569,"HP Potion (Jumbo)"
17570,"MP Potion (Extra Large)"
17571,"MP Potion (Jumbo)"
17572,"Item Collection Increase Scroll (60 min)"
17573,"[Event] Item Collection Increase Scroll (60 min)"
17574,"Item Collection Increase Scroll (30 min)"
17575,"Family Name Change Coupon (7 Days)"
17576,"Mount Name Change Coupon"
17577,"[Event] Character Name Change Coupon (7 Days)"
17578,"Family Name Change Coupon"
17579,"Character Slot Expansion Coupon"
17580,"Stable Expansion Coupon"
17581,"Tear of Repentance"
17582,"Eileen's Adventure Bundle"
17583,"Value Pack (30 days)"
17584,"Tears of the Wind"
17585,"[Loyalty] Finto's Steamed Seafood"
17586,"[Loyalty] Finto's Seafood Pasta"
17587,"[Loyalty] Finto's Stir-Fried Seafood"
17588,"[Loyalty] Finto's Seafood Grilled with Butter"
17589,"[Loyalty] Finto's Seafood Mushroom Salad"
17590,"Fresh Paste Bait"
17591,"Splendid Silver Fishing Rod"
17592,"Splendid Golden Fishing Rod"
17594,"All Storage Expansion"
17595,"Elixir of Oblivion"
17596,"[Event] Splendid Golden Fishing Rod"
17597,"Weight Limit +150LT"
17598,"Artisan's Memory"
17599,"Port Epheria Storage +1 Expansion Coupon"
17600,"Port Epheria Storage +4 Expansion Coupon"
17601,"Port Epheria Storage +8 Expansion Coupon"
17602,"Processing EXP Transfer Coupon"
17603,"Fishing EXP Transfer Coupon"
17604,"Trading EXP Transfer Coupon"
17605,"Alchemy EXP Transfer Coupon"
17606,"Cooking EXP Transfer Coupon"
17607,"Training EXP Transfer Coupon"
17608,"Gathering EXP Transfer Coupon"
17609,"Value Pack (90 Days)"
17610,"Appearance Change Coupon (90 Days)"
17611,"Equipment Tailoring Coupon"
17612,"Lucky Silver Fishing Rod"
17613,"Lucky Golden Fishing Rod"
17614,"Velia Stable +1 Expansion Coupon"
17615,"Olvia Stable +1 Expansion Coupon"
17616,"Heidel Stable +1 Expansion Coupon"
17617,"Glish Stable +1 Expansion Coupon"
17618,"Calpheon City Stable +1 Expansion Coupon"
17619,"Keplan Stable +1 Expansion Coupon"
17620,"Trent Stable +1 Expansion Coupon"
17621,"Altinova Stable +1 Expansion Coupon"
17622,"Tarif Stable +1 Expansion Coupon"
17623,"Velia Worker's Lodging +1 Expansion Coupon"
17624,"Olvia Worker's Lodging +1 Expansion Coupon"
17625,"Heidel Worker's Lodging +1 Expansion Coupon"
17626,"Glish Worker's Lodging +1 Expansion Coupon"
17627,"Calpheon City Worker's Lodging +1 Expansion Coupon"
17628,"Keplan Worker's Lodging +1 Expansion Coupon"
17629,"Trent Worker's Lodging +1 Expansion Coupon"
17630,"Altinova Worker's Lodging +1 Expansion Coupon"
17631,"Tarif Worker's Lodging +1 Expansion Coupon"
17632,"Balenos Stable +1 Expansion Bundle"
17633,"Serendia Stable +1 Expansion Bundle"
17634,"Calpheon Stable +1 Expansion Bundle"
17635,"Mediah Stable +1 Expansion Bundle"
17636,"Balenos Worker's Lodging +1 Expansion Bundle"
17637,"Serendia Worker's Lodging +1 Expansion Bundle"
17638,"Calpheon Worker's Lodging +1 Expansion Bundle"
17639,"Mediah Worker's Lodging +1 Expansion Bundle"
17640,"Extra Combat EXP Scroll"
17641,"Extra Skill EXP Scroll"
17642,"Extra Life EXP Scroll"
17643,"Valks' Cry"
17644,"Blacksmith's Secret Book - 20"
17645,"Megaphone"
17646,"Sealed Book of Combat (15 Days)"
17647,"Book of Combat (15 Days)"
17648,"Valencia City Storage +1 Expansion Coupon"
17649,"Valencia City Storage +4 Expansion Coupon"
17650,"Valencia City Storage +8 Expansion Coupon"
17651,"Shakatu Storage +1 Expansion Coupon"
17652,"Shakatu Storage +4 Expansion Coupon"
17653,"Shakatu Storage +8 Expansion Coupon"
17654,"Sand Grain Bazaar Storage +1 Expansion Coupon"
17655,"Sand Grain Bazaar Storage +4 Expansion Coupon"
17656,"Sand Grain Bazaar Storage +8 Expansion Coupon"
17657,"Valencia City Stable +1 Expansion Coupon"
17658,"Shakatu Stable +1 Expansion Coupon"
17659,"Sand Grain Bazaar Stable +1 Expansion Coupon"
17660,"Valencia City Worker's Lodging +1 Expansion Coupon"
17661,"Shakatu Worker's Lodging +1 Expansion Coupon"
17662,"Sand Grain Bazaar Worker's Lodging +1 Expansion Coupon"
17663,"Valencia Storage +1 Expansion Bundle"
17664,"Valencia Storage +4 Expansion Bundle"
17665,"Valencia Storage +8 Expansion Bundle"
17666,"Valencia Stable +1 Expansion Bundle"
17667,"Valencia Worker's Lodging +1 Expansion Bundle"
17668,"Inventory +8 Expansion Coupon"
17669,"[Event] Fancy Golden Fishing Rod"
17670,"Weight Limit +200LT"
17671,"Book of Training (3 Hr)"
17672,"Book of Training (6 Hr)"
17673,"Book of Training (12 Hr)"
17674,"Book of Training (24 Hr)"
17675,"Guild Mission Treaty"
17676,"Storage Clearing"
17677,"[Event] Sealed Book of Combat (7 Days)"
17678,"[Event] Book of Combat (7 Days)"
17679,"[Oasis] HP Potion (Extra Large)"
17680,"[Oasis] MP Potion (Extra Large)"
17681,"[Oasis] Instant HP Potion (Small)"
17682,"[Oasis] Instant HP Potion (Medium)"
17683,"[Oasis] Instant HP Potion (Large)"
17684,"[Oasis] Instant HP Potion (Extra Large)"
17685,"[Oasis] Instant MP Potion (Small)"
17686,"[Oasis] Instant MP Potion (Medium)"
17687,"[Oasis] Instant MP Potion (Large)"
17688,"[Oasis] Instant MP Potion (Extra Large)"
17689,"[Event] Guild Name Change Coupon (7 Days)"
17690,"Character Name Change Coupon"
17691,"Guild Name Change Coupon"
17692,"Velia Wharf +1 Expansion Coupon"
17693,"Sealed Compass (120 min.)"
17694,"Combat/Skill EXP Exchange Coupon"
17695,"Cliff's Skill Add-on Guide (30 Days)"
17696,"Armstrong's Skill Guide (30 Days)"
17697,"Armstrong's Skill Guide (1 Day)"
17698,"Value Pack (50 Days)"
17699,"Value Pack (50 Days)"
17700,"[Event] Cliff's Skill Add-on Guide (1 Day)"
17701,"[Event] Armstrong's Skill Guide (1 Day)"
17702,"Book of Training (3 Days)"
17703,"Armstrong's Skill Guide (1 Day)"
17705,"Morco's Gear Bag"
17706,"Patrigio's Apparel Bag"
17707,"[Oasis] WP Potion (Small)"
17708,"[Oasis] WP Potion (Medium)"
17709,"[Oasis] WP Potion (Large)"
17710,"[Oasis] WP Potion (Extra Large)"
17711,"[Oasis] SP Potion (Small)"
17712,"[Oasis] SP Potion (Medium)"
17713,"[Oasis] SP Potion (Large)"
17714,"[Oasis] SP Potion (Extra Large)"
17715,"Pet Exchange Coupon"
17716,"Reset Guild Skills"
17717,"[Event] Guild Skill Reset"
17718,"10% Discount Coupon"
17719,"20% Discount Coupon"
17720,"30% Discount Coupon"
17721,"50% Discount Coupon"
17722,"[Rookie] Apparel 20% DC Coupon"
17723,"[Rookie] Inventory 20% DC Coupon"
17724,"[Rookie] Weight 20% DC Coupon"
17725,"[Rookie] Pet 20% DC Coupon"
17726,"Farming EXP Transfer Coupon"
17727,"Sailing EXP Transfer Coupon"
17728,"Kanpacho's Chewable Tablet"
17729,"[Event] Artisan's Memory"
17730,"Weight 50% Discount Coupon"
17731,"Morco's Gear Bag"
17732,"Patrigio's Apparel Bag"
17733,"Merv's Palette 10% Discount Coupon"
17734,"Blacksmith's Secret Book - 30"
17735,"Blacksmith's Secret Book - 40"
17736,"Blacksmith's Secret Book - 50"
17737,"Blacksmith's Secret Book - 60"
17738,"[Event] Value Pack(30 Days)"
17739,"[Loyalty] Ship Repair Kit"
17740,"Luxury Ship Repair Kit"
17741,"[Loyalty] Tears of the Wind"
17743,"Sealed Book of Combat (30 Days)"
17744,"Book of Combat (30 Days)"
17745,"Blacksmith's Secret Book - 50"
17746,"Blacksmith's Secret Book - 100"
17747,"[Loyalty] Goblin Camp Storage"
17748,"[Loyalty] Goblin Camp Anvil"
17749,"[Loyalty] Goblin Camp Shop"
17750,"Spacious Goblin Camp Storage"
17751,"Sturdy Goblin Camp Anvil"
17752,"Bountiful Goblin Camp Shop"
17753,"Underwear 90% Discount Coupon"
17754,"Grána Storage +1 Expansion Coupon"
17755,"Grána Storage +4 Expansion Coupon"
17756,"Grána Storage +8 Expansion Coupon"
17757,"Grána Stable +1 Expansion Coupon"
17758,"Grána Worker's Lodging +1 Expansion Coupon"
17759,"Old Wisdom Tree Storage +1 Expansion Coupon"
17760,"Old Wisdom Tree Storage +4 Expansion Coupon"
17761,"Old Wisdom Tree Storage +8 Expansion Coupon"
17762,"Old Wisdom Tree Stable +1 Expansion Coupon"
17763,"Old Wisdom Tree Worker's Lodging +1 Expansion Coupon"
17764,"Kamasylvia Storage +1 Expansion Bundle"
17765,"Kamasylvia Storage +4 Expansion Bundle"
17766,"Kamasylvia Storage +8 Expansion Bundle"
17767,"Kamasylvia Stable +1 Expansion Bundle"
17768,"Kamasylvia Worker's Lodging +1 Expansion Bundle"
17769,"Apparel 20% DC Coupon"
17770,"Weight 10% DC Coupon"
17771,"Weight 20% DC Coupon"
17772,"Inventory 10% DC Coupon"
17773,"Inventory 20% DC Coupon"
17774,"Apparel 10% DC Coupon"
17775,"Pet 10% DC Coupon"
17776,"Pet 20% DC Coupon"
17777,"Upgrade Package"
17778,"Explorer's Package IV"
17779,"[Event] Pet Box"
17780,"Mount 10% DC Coupon"
17781,"Mount 20% DC Coupon"
17782,"Book of Training - Combat (3 minutes)"
17783,"Book of Training - Combat (1 Hour)"
17784,"Book of Training - Combat (2 Hours)"
17785,"Book of Training - Combat (3 Hours)"
17786,"Book of Training - Combat (5 Hours)"
17787,"Book of Training - Combat (7 Hours)"
17788,"Book of Training - Combat (10 Hours)"
17789,"Book of Training - Combat (12 Hours)"
17790,"Book of Training - Combat (1 Day)"
17791,"Book of Training - Combat (2 Days)"
17792,"Book of Training - Combat (3 Days)"
17793,"Book of Training - Combat (5 Days)"
17794,"Book of Training - Combat (7 Days)"
17795,"Combat/Skill EXP Exchange Coupon"
17796,"Lara's Moving Bag"
17797,"Advanced Book of Training (10 min) for Testing"
17798,"Family Name Change Coupon"
17799,"Character Name Change Coupon"
17800,"Advice of Valks (+1)"
17801,"Advice of Valks (+2)"
17802,"Advice of Valks (+3)"
17803,"Advice of Valks (+4)"
17804,"Advice of Valks (+5)"
17805,"Advice of Valks (+6)"
17806,"Advice of Valks (+7)"
17807,"Advice of Valks (+8)"
17808,"Advice of Valks (+9)"
17809,"Advice of Valks (+10)"
17810,"Advice of Valks (+11)"
17811,"Advice of Valks (+12)"
17812,"Advice of Valks (+13)"
17813,"Advice of Valks (+14)"
17814,"Advice of Valks (+15)"
17815,"Advice of Valks (+16)"
17816,"Advice of Valks (+17)"
17817,"Advice of Valks (+18)"
17818,"Advice of Valks (+19)"
17819,"Advice of Valks (+20)"
17820,"Advice of Valks (+21)"
17821,"Advice of Valks (+22)"
17822,"Advice of Valks (+23)"
17823,"Advice of Valks (+24)"
17824,"Advice of Valks (+25)"
17825,"Advice of Valks (+26)"
17826,"Advice of Valks (+27)"
17827,"Advice of Valks (+28)"
17828,"Advice of Valks (+29)"
17829,"Advice of Valks (+30)"
17830,"Advice of Valks (+31)"
17831,"Advice of Valks (+32)"
17832,"Advice of Valks (+33)"
17833,"Advice of Valks (+34)"
17834,"Advice of Valks (+35)"
17835,"Advice of Valks (+36)"
17836,"Advice of Valks (+37)"
17837,"Advice of Valks (+38)"
17838,"Advice of Valks (+39)"
17839,"Advice of Valks (+40)"
17840,"Advice of Valks (+41)"
17841,"Advice of Valks (+42)"
17842,"Advice of Valks (+43)"
17843,"Advice of Valks (+44)"
17844,"Advice of Valks (+45)"
17845,"Advice of Valks (+46)"
17846,"Advice of Valks (+47)"
17847,"Advice of Valks (+48)"
17848,"Advice of Valks (+49)"
17849,"Advice of Valks (+50)"
17850,"Advice of Valks (+51)"
17851,"Advice of Valks (+52)"
17852,"Advice of Valks (+53)"
17853,"Advice of Valks (+54)"
17854,"Advice of Valks (+55)"
17855,"Advice of Valks (+56)"
17856,"Advice of Valks (+57)"
17857,"Advice of Valks (+58)"
17858,"Advice of Valks (+59)"
17859,"Advice of Valks (+60)"
17860,"Advice of Valks (+61)"
17861,"Advice of Valks (+62)"
17862,"Advice of Valks (+63)"
17863,"Advice of Valks (+64)"
17864,"Advice of Valks (+65)"
17865,"Advice of Valks (+66)"
17866,"Advice of Valks (+67)"
17867,"Advice of Valks (+68)"
17868,"Advice of Valks (+69)"
17869,"Advice of Valks (+70)"
17870,"Advice of Valks (+71)"
17871,"Advice of Valks (+72)"
17872,"Advice of Valks (+73)"
17873,"Advice of Valks (+74)"
17874,"Advice of Valks (+75)"
17875,"Advice of Valks (+76)"
